"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","28","Antigua and Barbuda",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","ATG","-61.7999755","17.07761471"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","40","Austria",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","AUT","14.14172472","47.58704857"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","31","Azerbaijan",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","AZE","50.01064725","40.39229544"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","48","Bahrain",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","BHR","50.5490754","26.04407747"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","56","Belgium",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","BEL","4.660976456","50.64104975"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","100","Bulgaria",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","BGR","25.23763153","42.75731323"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","854","Burkina Faso",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","BFA","-1.742843829","12.27491081"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","62","Central and Southern Asia",2017.0,"","3","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes. Observation value represents the total number of countries with with macro policy for sustainable consumption and production.","","",""
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","152","Chile",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","CHL","-71.23029019","-35.2652885"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_MACPOL","Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","156","China",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","CHN","104.1403375","32.30955217"
