"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"1","World","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","102",2017.0,"102","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"2","Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","34",2017.0,"34","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"5","South America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","5",2017.0,"5","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"9","Oceania","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","5",2017.0,"5","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"11","Western Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","8",2017.0,"8","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"13","Central America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","1",2017.0,"1","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"14","Eastern Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","15",2017.0,"15","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"15","Northern Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","3",2017.0,"3","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"17","Middle Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","4",2017.0,"4","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"18","Southern Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","4",2017.0,"4","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"19","Americas","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","12",2017.0,"12","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"21","Northern America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","1",2017.0,"1","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"29","Caribbean","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","5",2017.0,"5","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"30","Eastern Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","5",2017.0,"5","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"34","Southern Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","5",2017.0,"5","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"35","South-Eastern Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","7",2017.0,"7","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"39","Southern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","4",2017.0,"4","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"53","Australia and New Zealand","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","2",2017.0,"2","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"54","Melanesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","1",2017.0,"1","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"57","Micronesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","0",2017.0,"0","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
"61","Polynesia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.18","By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts","17.18.3","Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding","1","SG_STT_NSDSIMPL","Countries with national statistical plans that are under implementation (1 = YES; 0 = NO)","2019.Q1.G.01","NUMBER","Number","G","Global","2",2017.0,"2","Global monitoring data","PARIS21","Observation value represents the number of countries with national statistical plans that are under implementation"
