"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","4","Afghanistan",2007.0,"","4.84","Float","Afghanistan - National Risk and Vulnerability Assessment Survey 2007-2008-World Bank Standardized Household Expenditure Surveys; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","AFG","66.02688198","33.83160199"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","8","Albania",2002.0,"","23.37","Float","Albania - Living Standards Measurement Survey 2002 (Wave 1 Panel); Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ALB","20.06660928","41.13897007"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","8","Albania",2005.0,"","19.51","Float","Albania - Living Standards Measurement Survey 2005 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ALB","20.06660928","41.13897007"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","8","Albania",2008.0,"","13.91","Float","Albania - Living Standards Measurement Survey 2008 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ALB","20.06660928","41.13897007"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","8","Albania",2012.0,"","16.72","Float","Albania - Living Standards Measurement Survey 2012 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ALB","20.06660928","41.13897007"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","24","Angola",2008.0,"","12.38","Float","Angola - Inquérito Integrado sobre o Bem-Estar da População 2008-2009, IDR II e MICS III - World Bank SHIP Harmonized Dataset; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","AGO","17.57817062","-12.33724746"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","32","Argentina",2004.0,"","16.9","Float","Argentina - Encuesta Nacional de Gastos de los Hogares (ENGH) 2004/2005; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ARG","-65.14563274","-35.19446255"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","51","Armenia",2010.0,"","5.51","Float","Armenia - Integrated Living Conditions Survey 2010 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ARM","44.93839317","40.29499741"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","51","Armenia",2011.0,"","12.8","Float","Armenia - Integrated Living Conditions Survey 2011 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ARM","44.93839317","40.29499741"
"3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.2","Proportion of population with large household expenditures on health as a share of total household expenditure or income","2","SH_XPD_EARN10","Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)","2019.Q1.G.01","G","Global","E","Estimated data","PERCENT","Percentage","51","Armenia",2012.0,"","13.9","Float","Armenia - Integrated Living Conditions Survey 2012 - World Bank ECAPOV Standardized Datasets; Key indicator of the 2017 global report on Tracking universal health coverage available at  http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/ and http://www.worldbank.org/en/topic/universalhealthcoverage/publication/tracking-universal-health-coverage-2017-global-monitoring-report","","ARM","44.93839317","40.29499741"
