"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","28","Antigua and Barbuda",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","ATG","-61.7999755","17.07761471"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","32","Argentina",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","ARG","-65.14563274","-35.19446255"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","76","Brazil",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","BRA","-53.08432878","-10.77668561"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","62","Central and Southern Asia",2017.0,"","2","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes. Observation value represents the total number of countries with coordination mechanism for sustainable consumption and production.","","",""
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","148","Chad",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","TCD","18.66618401","15.36279341"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","174","Comoros",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","COM","43.34234565","-11.66121732"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","384","Côte d'Ivoire",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","CIV","-5.552690016","7.62211586"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","191","Croatia",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","HRV","17.95874553","45.45172212"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","203","Czechia",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","CZE","15.33151382","49.73913871"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","214","Dominican Republic",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","DOM","-70.49847576","18.89832088"
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","513","Europe and Northern America",2017.0,"","9","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes. Observation value represents the total number of countries with coordination mechanism for sustainable consumption and production.","","",""
"12","Ensure sustainable consumption and production patterns","12.1","Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries","12.1.1","Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies","2","SG_SCP_CORMEC","Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","C","Country data","NUMBER","Number","246","Finland",2017.0,"","1","Float","Environment Live / 10YFP Secretariat","SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes","FIN","23.308447","61.91586738"
