"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","BIM","Biomass","2.54564","2.53572","2.55531","2.57873","2.64972","2.65127","2.66848","2.73933","2.88062","2.8107","2.83096","2.87637","2.84886","2.93526","2.97062","2.92772","2.95233","2.97669",2017.0,"2.97669","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","WCH","Wild catch and harvest","0.01439","0.01376","0.01363","0.01304","0.01353","0.01334","0.01285","0.01278","0.01249","0.01238","0.012","0.01251","0.01181","0.01182","0.01174","0.01159","0.01145","0.01131",2017.0,"0.01131","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","RAW","All raw materials","8.63002","8.64712","8.76831","9.04123","9.43791","9.69021","10.01669","10.34894","10.483","10.36881","10.84423","11.24028","11.06954","11.29264","11.36588","11.3746","11.52649","11.67902",2017.0,"11.67902","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","PET","Petroleum","0.576","0.57342","0.56946","0.57735","0.59306","0.5891","0.59109","0.58384","0.58505","0.56234","0.57028","0.56252","0.56436","0.55905","0.56939","0.57443","0.57261","0.57101",2017.0,"0.57101","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMM","Non-metallic minerals","3.71739","3.72704","3.79688","3.96798","4.20752","4.40442","4.62112","4.79853","4.7368","4.74102","5.06534","5.2979","5.12265","5.21109","5.28567","5.36333","5.43977","5.51797",2017.0,"5.51797","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMC","Non-metallic minerals - construction dominant","3.63354","3.65452","3.7145","3.8769","4.10443","4.30473","4.5332","4.70168","4.63658","4.65688","4.96298","5.18999","5.01395","5.10354","5.17429","5.24985","5.32438","5.40106",2017.0,"5.40106","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","0.15924","0.15707","0.16059","0.1666","0.17832","0.19217","0.18726","0.19007","0.18768","0.17024","0.18412","0.19308","0.1965","0.20164","0.21185","0.21424","0.21579","0.21837",2017.0,"0.21837","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","NFO","Non-ferrous ores","0.17889","0.17034","0.17829","0.19646","0.21817","0.22967","0.28078","0.3148","0.3398","0.33457","0.38133","0.42757","0.42574","0.45252","0.48215","0.51131","0.53936","0.5322",2017.0,"0.5322","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","WOD","Wood","0.34897","0.33784","0.3404","0.34167","0.34185","0.33855","0.33229","0.3319","0.32648","0.31074","0.31964","0.32043","0.31816","0.31843","0.32056","0.31132","0.30928","0.3073",2017.0,"0.3073","Estimated data","Environment Live / Global Material Flows Database","NA"
"1","World","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.4","Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-Year Framework of Programmes on Sustainable Consumption and Production, with developed countries taking the lead","8.4.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","2019.Q1.G.01","TONNES","Tonnes","G","Global","GBO","Grazed biomass and fodder crops","0.53847","0.53043","0.54284","0.54598","0.5503","0.56732","0.58398","0.59656","0.63879","0.63439","0.65164","0.61274","0.60412","0.61492","0.62789","0.58841","0.59269","0.59695",2017.0,"0.59695","Estimated data","Environment Live / Global Material Flows Database","NA"
