GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Level/Status_Code,Level/Status_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,LOPAR,Low level of participation,G,Global,C,Country data,NUMBER,Number,4,Afghanistan,2017.0,,1,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,AFG,66.02688198,33.83160199
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,NA,Not applicable,G,Global,C,Country data,NUMBER,Number,8,Albania,2017.0,,0,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,ALB,20.06660928,41.13897007
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,MOPAR,Moderate level of participation,G,Global,C,Country data,NUMBER,Number,32,Argentina,2017.0,,2,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,ARG,-65.14563274,-35.19446255
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,HIPAR,High level of participation,G,Global,C,Country data,NUMBER,Number,31,Azerbaijan,2017.0,,3,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,AZE,50.01064725,40.39229544
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,LOPAR,Low level of participation,G,Global,C,Country data,NUMBER,Number,50,Bangladesh,2017.0,,1,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BGD,89.17660788,22.86961622
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,NA,Not applicable,G,Global,C,Country data,NUMBER,Number,52,Barbados,2017.0,,0,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BRB,-59.5346489,13.13648273
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,MOPAR,Moderate level of participation,G,Global,C,Country data,NUMBER,Number,112,Belarus,2017.0,,2,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BLR,28.04940161,53.54193075
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,LOPAR,Low level of participation,G,Global,C,Country data,NUMBER,Number,64,Bhutan,2017.0,,1,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BTN,90.45098484,27.39598568
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,LOPAR,Low level of participation,G,Global,C,Country data,NUMBER,Number,68,Bolivia (Plurinational State of),2017.0,,1,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BOL,-64.66224284,-16.71273412
6,Ensure availability and sustainable management of water and sanitation for all,6.b,Support and strengthen the participation of local communities in improving water and sanitation management,6.b.1,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,1,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",2019.Q1.G.01,LOPAR,Low level of participation,G,Global,C,Country data,NUMBER,Number,70,Bosnia and Herzegovina,2017.0,,1,Float,"Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.",Observation value: 3 = High level of participation; 2 = Moderate level of participation; 1 = Low level of participation; 0 = Not applicable.,BIH,17.78584332,44.16845548
