GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,1995.0,,0.0105,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,1996.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,1997.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,1998.0,,1.26049,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,1999.0,,2.41077,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2000.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2001.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2002.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2003.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2004.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2005.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2006.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2007.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1,Agricultural export subsidies,1,AG_PRD_XSUBDY,Agricultural export subsidies (millions of current United States dollars),2019.Q1.G.01,G,Global,NA,Data nature not available,CU_USD_M,Millions of current United States dollars,53,Australia and New Zealand,2008.0,,0,Float,NA,"The notification record varies from year to year and therefore the set of countries represented in the data may differ among the years reported, particularly in more recent periods."
