"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","4","Afghanistan",2017.0,"","9.88","Float","World Development Indicators database, World Bank","","AFG","66.02688198","33.83160199"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","8","Albania",2011.0,"","7.88","Float","World Development Indicators database, World Bank","","ALB","20.06660928","41.13897007"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","8","Albania",2015.0,"","7.90","Float","World Development Indicators database, World Bank","","ALB","20.06660928","41.13897007"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","8","Albania",2017.0,"","8.38","Float","World Development Indicators database, World Bank","","ALB","20.06660928","41.13897007"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","12","Algeria",2011.0,"","14.08","Float","World Development Indicators database, World Bank","","DZA","2.678164227","28.15940032"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","12","Algeria",2015.0,"","11.89","Float","World Development Indicators database, World Bank","","DZA","2.678164227","28.15940032"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","12","Algeria",2017.0,"","8.26","Float","World Development Indicators database, World Bank","","DZA","2.678164227","28.15940032"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","24","Angola",2011.0,"","17.88","Float","World Development Indicators database, World Bank","","AGO","17.57817062","-12.33724746"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","24","Angola",2015.0,"","16.59","Float","World Development Indicators database, World Bank","","AGO","17.57817062","-12.33724746"
"10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","G","Global","NA","Data nature not available","PERCENT","Percentage","24","Angola",2017.0,"","18.70","Float","World Development Indicators database, World Bank","","AGO","17.57817062","-12.33724746"
