"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","4","Afghanistan",2018.0,"","2014","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article19","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","AFG","66.02688198","33.83160199"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","8","Albania",2018.0,"","1999","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article20","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","ALB","20.06660928","41.13897007"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","24","Angola",2018.0,"","2002","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article21","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","AGO","17.57817062","-12.33724746"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","28","Antigua and Barbuda",2018.0,"","2004","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article22","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","ATG","-61.7999755","17.07761471"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","32","Argentina",2018.0,"","2017","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article23","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","ARG","-65.14563274","-35.19446255"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","51","Armenia",2018.0,"","2003","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article24","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","ARM","44.93839317","40.29499741"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","36","Australia",2018.0,"","1982","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article25","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","AUS","134.3499412","-25.57717202"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","40","Austria",2018.0,"","1987","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article26","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","AUT","14.14172472","47.58704857"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","31","Azerbaijan",2018.0,"","2005","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article27","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","AZE","50.01064725","40.39229544"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.10","Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements","16.10.2","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","1","SG_INF_ACCSS","Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","2019.Q1.G.01","G","Global","E","Estimated data","NUMBER","Number","44","Bahamas",2018.0,"","2017","Float","UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article28","Observation value is the year of adoption of FOI law/policy' in a given country. Reference year represents the year of reporting.","BHS","-78.05111663","24.69546597"
