GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,51,Armenia,2017.0,,16.02,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,ARM,44.93839317,40.29499741
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,64,Bhutan,2017.0,,100.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,BTN,90.45098484,27.39598568
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,191,Croatia,2017.0,,0.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,HRV,17.95874553,45.45172212
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,218,Ecuador,2017.0,,42.99,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,ECU,-78.37005241,-1.447785891
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,320,Guatemala,2017.0,,100.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,GTM,-91.2312746,15.00273719
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,372,Ireland,2017.0,,100.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,IRL,-7.121425272,53.25274054
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,398,Kazakhstan,2017.0,,100.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,KAZ,66.65359159,48.01963494
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,458,Malaysia,2017.0,,0.65,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,MYS,116.8346314,5.452415309
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,484,Mexico,2017.0,,75.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,MEX,-102.5148166,23.93378032
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.4,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,SG_DSR_SILS,Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%),2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,508,Mozambique,2017.0,,100.00,Float,Sendai Framework Monitoring System as provided by designated national focal points (2018),Some of the data has not followed an official validation process and may be subject to revision at a later date.”,MOZ,38.18479941,-14.27963886
