GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,TypeOfProduct_Code,TypeOfProduct_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,4,Afghanistan,2016.0,,-0.21,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,AFG,66.02688198,33.83160199
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,G,Global monitoring data,INDEX,Index,24,Angola,2016.0,,-0.06,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,AGO,17.57817062,-12.33724746
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,G,Global monitoring data,INDEX,Index,24,Angola,2016.0,,5.6,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,AGO,17.57817062,-12.33724746
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,G,Global monitoring data,INDEX,Index,32,Argentina,2016.0,,2.00,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,ARG,-65.14563274,-35.19446255
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,32,Argentina,2016.0,,0.47,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,ARG,-65.14563274,-35.19446255
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,51,Armenia,2016.0,,-0.55,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,ARM,44.93839317,40.29499741
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,31,Azerbaijan,2016.0,,-1.17,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,AZE,50.01064725,40.39229544
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,G,Global monitoring data,INDEX,Index,50,Bangladesh,2016.0,,0.5,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BGD,89.17660788,22.86961622
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,50,Bangladesh,2016.0,,-0.78,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BGD,89.17660788,22.86961622
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,112,Belarus,2016.0,,-0.47,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BLR,28.04940161,53.54193075
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,G,Global monitoring data,INDEX,Index,68,Bolivia (Plurinational State of),2016.0,,1.30,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BOL,-64.66224284,-16.71273412
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,G,Global monitoring data,INDEX,Index,68,Bolivia (Plurinational State of),2016.0,,0.09,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BOL,-64.66224284,-16.71273412
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,G,Global monitoring data,INDEX,Index,68,Bolivia (Plurinational State of),2016.0,,0.7,Float,FAO/GIEWS/FPMA-Tool,(1) Inclusion in the list is based on GIEWS analysis of the IFPA results. The IFPA is a weighted average of the standardized differences from the monthly means of rolling quarterly and annual compound growth rates; (2) High defined as IFPA>=1; Moderately high defined as 0.4=<IFPA=<0.99; (3) Twelve month average of monthly IFPA.,BOL,-64.66224284,-16.71273412
