"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","C","Country data","PERCENT","Percentage","36","Australia",2012.0,"","54.88867","Float","Programme for the International Assessment of Adult Competencies (OECD)","","AUS","134.3499412","-25.57717202"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","MALE","Male","G","Global","C","Country data","PERCENT","Percentage","36","Australia",2012.0,"","56.10509","Float","Programme for the International Assessment of Adult Competencies (OECD)","","AUS","134.3499412","-25.57717202"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","36","Australia",2012.0,"","53.68333","Float","Programme for the International Assessment of Adult Competencies (OECD)","","AUS","134.3499412","-25.57717202"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2007.0,"","39.9","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2007.0,"","41.9","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","MALE","Male","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2007.0,"","44","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2011.0,"","48.2","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","MALE","Male","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2011.0,"","48.7","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","FEMALE","Female","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2011.0,"","47.6","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.3","By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university","4.3.1","Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, by sex","1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2016.0,"","59.9","Float","Adult Education Survey (Eurostat)","","AUT","14.14172472","47.58704857"
