seriesId,newSeriesName,units,multiplier,baseYear,dim_expenditureType,dim_pesonnelType,dim_industry,dim_typeOfSpecies,dim_typeOfODA,dim_location,dim_ageGroup,dim_sex,dim_educationLevel,topicId,topicNameEN,topicNameFR,tableCode,tableId,tableName,tableNote,tableStatusId,tbBkCode,tbBkPrint,seriesCode,countryAttributeId,seriesName,sourceId,type,parentRegionId,parentRegion_DescEN,refAreaId,refAreaName,dataId,value,year,sourceCode,sourceNameEN,sourceNameFR
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696643,40.9451,2000,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696644,41.3104,2001,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696645,42.8421,2002,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696646,44.2312,2003,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696647,45.685,2004,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696648,47.9667,2005,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696649,49.4648,2006,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696650,50.9766,2007,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696651,52.495,2008,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
55,Proportion of population with access to safely managed drinking water sources,Percent,,,,,,,,Rural,,,,13,Environment,Environnement,water,84,Water supply and sanitation services,,3,X26 ,Y,Man_H2O_R,,"Safely managed drinking water sources, rural (Proportion of population with access)",42,Region,,,1,World,19696652,54.0157,2009,WHO_JMP,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed July 2017.","Organisation mondiale de la santé (OMS) et Fonds des Nations Unies pour l’enfance (UNICEF), Genève et New York, base de données du Programme commun OMS/UNICEF de surveillance de l’eau et de l’assainissement, dernier accès juillet 2017."
