seriesId,newSeriesName,units,multiplier,baseYear,dim_expenditureType,dim_pesonnelType,dim_industry,dim_typeOfSpecies,dim_typeOfODA,dim_location,dim_ageGroup,dim_sex,dim_educationLevel,topicId,topicNameEN,topicNameFR,tableCode,tableId,tableName,tableNote,tableStatusId,tbBkCode,tbBkPrint,seriesCode,countryAttributeId,seriesName,sourceId,type,parentRegionId,parentRegion_DescEN,refAreaId,refAreaName,dataId,value,year,sourceCode,sourceNameEN,sourceNameFR
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,18749861,41.2978,2010,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,18749862,35.0112,2015,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19652961,75.4302,1985,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19652962,67.0073,1990,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19652963,63.0572,1995,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19652964,57.0832,2000,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19652965,49.1363,2005,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,,,1,World,19706667,30.764,2020,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,1,World,2,Africa,18749871,68.1373,2010,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
253,Infant mortality ratio,"Number of deaths per 1,000 live births",,,,,,,,,,BOTH,,2,Population and migration,Population et migration,lifecbmort,8,Population growth and indicators of fertility and mortality,,3,X03 ,Y,Inftmort,,"Infant mortality for both sexes (per 1,000 live births) ",35,Region,1,World,2,Africa,18749872,57.1886,2015,UNSD_DYB,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017.","Organisation des Nations Unies, Division de statistique, New York, Annuaire démographique 2015 et recueil de statistiques démographiques, denier accès juin 2017."
